Orthogroup	gbM	teM	Unmethylated	Unclassified	Missing	Total	percent_gbM	percent_teM	percent_Unmethylated	percent_Unclassified	percent_Missing	cluster
N0.HOG0011154	26	1	25	10	3	65	0.4	0.0153846153846154	0.384615384615385	0.153846153846154	0.0461538461538462	1
N0.HOG0011155	38	3	11	7	0	59	0.644067796610169	0.0508474576271186	0.186440677966102	0.11864406779661	0	2
N0.HOG0011156	36	2	12	7	4	61	0.590163934426229	0.0327868852459016	0.19672131147541	0.114754098360656	0.0655737704918033	2
N0.HOG0011161	36	2	11	15	0	64	0.5625	0.03125	0.171875	0.234375	0	2
N0.HOG0011162	17	3	15	18	2	55	0.309090909090909	0.0545454545454545	0.272727272727273	0.327272727272727	0.0363636363636364	1
N0.HOG0011163	11	1	15	26	5	58	0.189655172413793	0.0172413793103448	0.258620689655172	0.448275862068966	0.0862068965517241	1
N0.HOG0011164	13	5	23	27	1	69	0.188405797101449	0.072463768115942	0.333333333333333	0.391304347826087	0.0144927536231884	1
N0.HOG0011165	39	6	3	10	0	58	0.672413793103448	0.103448275862069	0.0517241379310345	0.172413793103448	0	2
N0.HOG0011166	28	2	21	10	5	66	0.424242424242424	0.0303030303030303	0.318181818181818	0.151515151515152	0.0757575757575758	1
N0.HOG0011168	28	3	15	19	2	67	0.417910447761194	0.0447761194029851	0.223880597014925	0.283582089552239	0.0298507462686567	1
N0.HOG0011169	30	2	11	10	3	56	0.535714285714286	0.0357142857142857	0.196428571428571	0.178571428571429	0.0535714285714286	2
N0.HOG0011173	14	5	12	25	2	58	0.241379310344828	0.0862068965517241	0.206896551724138	0.431034482758621	0.0344827586206897	1
N0.HOG0011174	36	4	7	9	2	58	0.620689655172414	0.0689655172413793	0.120689655172414	0.155172413793103	0.0344827586206897	2
N0.HOG0011179	32	2	10	11	3	58	0.551724137931034	0.0344827586206897	0.172413793103448	0.189655172413793	0.0517241379310345	2
N0.HOG0011180	16	2	17	25	4	64	0.25	0.03125	0.265625	0.390625	0.0625	1
N0.HOG0011181	38	1	7	6	3	55	0.690909090909091	0.0181818181818182	0.127272727272727	0.109090909090909	0.0545454545454545	2
N0.HOG0011182	18	2	26	18	4	68	0.264705882352941	0.0294117647058824	0.382352941176471	0.264705882352941	0.0588235294117647	1
N0.HOG0011183	24	0	7	24	3	58	0.413793103448276	0	0.120689655172414	0.413793103448276	0.0517241379310345	1
N0.HOG0011184	14	0	26	8	1	49	0.285714285714286	0	0.530612244897959	0.163265306122449	0.0204081632653061	1
N0.HOG0011185	36	1	9	12	2	60	0.6	0.0166666666666667	0.15	0.2	0.0333333333333333	2
N0.HOG0011186	31	0	10	14	3	58	0.53448275862069	0	0.172413793103448	0.241379310344828	0.0517241379310345	2
N0.HOG0011187	6	4	34	5	3	52	0.115384615384615	0.0769230769230769	0.653846153846154	0.0961538461538462	0.0576923076923077	3
N0.HOG0011191	5	2	26	20	0	53	0.0943396226415094	0.0377358490566038	0.490566037735849	0.377358490566038	0	1
N0.HOG0011193	1	4	37	2	2	46	0.0217391304347826	0.0869565217391304	0.804347826086957	0.0434782608695652	0.0434782608695652	3
N0.HOG0011194	21	4	16	13	5	59	0.355932203389831	0.0677966101694915	0.271186440677966	0.220338983050847	0.0847457627118644	1
N0.HOG0011195	33	4	14	18	2	71	0.464788732394366	0.0563380281690141	0.197183098591549	0.253521126760563	0.028169014084507	1
N0.HOG0011196	2	2	37	10	4	55	0.0363636363636364	0.0363636363636364	0.672727272727273	0.181818181818182	0.0727272727272727	3
N0.HOG0011199	30	3	14	9	0	56	0.535714285714286	0.0535714285714286	0.25	0.160714285714286	0	1
N0.HOG0011200	32	3	5	16	1	57	0.56140350877193	0.0526315789473684	0.087719298245614	0.280701754385965	0.0175438596491228	1
N0.HOG0011201	37	4	4	7	1	53	0.69811320754717	0.0754716981132075	0.0754716981132075	0.132075471698113	0.0188679245283019	2
N0.HOG0011207	19	0	26	9	2	56	0.339285714285714	0	0.464285714285714	0.160714285714286	0.0357142857142857	1
N0.HOG0011212	8	0	23	21	4	56	0.142857142857143	0	0.410714285714286	0.375	0.0714285714285714	1
N0.HOG0011213	3	4	27	21	4	59	0.0508474576271186	0.0677966101694915	0.457627118644068	0.355932203389831	0.0677966101694915	1
N0.HOG0011214	29	1	19	14	1	64	0.453125	0.015625	0.296875	0.21875	0.015625	1
N0.HOG0011215	12	3	20	22	3	60	0.2	0.05	0.333333333333333	0.366666666666667	0.05	1
N0.HOG0011216	4	2	38	3	1	48	0.0833333333333333	0.0416666666666667	0.791666666666667	0.0625	0.0208333333333333	3
N0.HOG0011217	30	4	8	13	3	58	0.517241379310345	0.0689655172413793	0.137931034482759	0.224137931034483	0.0517241379310345	2
N0.HOG0011218	27	1	6	20	3	57	0.473684210526316	0.0175438596491228	0.105263157894737	0.350877192982456	0.0526315789473684	1
N0.HOG0011219	38	6	6	6	2	58	0.655172413793103	0.103448275862069	0.103448275862069	0.103448275862069	0.0344827586206897	2
N0.HOG0011220	6	0	33	16	2	57	0.105263157894737	0	0.578947368421053	0.280701754385965	0.0350877192982456	1
N0.HOG0011221	38	0	5	8	3	54	0.703703703703704	0	0.0925925925925926	0.148148148148148	0.0555555555555556	2
N0.HOG0011224	14	1	28	13	2	58	0.241379310344828	0.0172413793103448	0.482758620689655	0.224137931034483	0.0344827586206897	1
N0.HOG0011225	38	0	7	6	2	53	0.716981132075472	0	0.132075471698113	0.113207547169811	0.0377358490566038	2
N0.HOG0011226	13	5	20	15	4	57	0.228070175438596	0.087719298245614	0.350877192982456	0.263157894736842	0.0701754385964912	1
N0.HOG0011228	33	1	13	8	1	56	0.589285714285714	0.0178571428571429	0.232142857142857	0.142857142857143	0.0178571428571429	2
N0.HOG0011230	23	4	14	14	4	59	0.389830508474576	0.0677966101694915	0.23728813559322	0.23728813559322	0.0677966101694915	1
N0.HOG0011231	5	5	35	5	4	54	0.0925925925925926	0.0925925925925926	0.648148148148148	0.0925925925925926	0.0740740740740741	3
N0.HOG0011232	26	1	13	23	2	65	0.4	0.0153846153846154	0.2	0.353846153846154	0.0307692307692308	1
N0.HOG0011236	2	4	39	3	3	51	0.0392156862745098	0.0784313725490196	0.764705882352941	0.0588235294117647	0.0588235294117647	3
N0.HOG0011237	33	0	15	15	0	63	0.523809523809524	0	0.238095238095238	0.238095238095238	0	2
N0.HOG0011238	1	1	39	5	5	51	0.0196078431372549	0.0196078431372549	0.764705882352941	0.0980392156862745	0.0980392156862745	3
N0.HOG0011239	38	3	8	9	3	61	0.622950819672131	0.0491803278688525	0.131147540983607	0.147540983606557	0.0491803278688525	2
N0.HOG0011244	6	1	34	9	1	51	0.117647058823529	0.0196078431372549	0.666666666666667	0.176470588235294	0.0196078431372549	3
N0.HOG0011245	6	0	25	25	5	61	0.0983606557377049	0	0.409836065573771	0.409836065573771	0.0819672131147541	1
N0.HOG0011249	17	3	22	13	2	57	0.298245614035088	0.0526315789473684	0.385964912280702	0.228070175438596	0.0350877192982456	1
N0.HOG0011250	34	5	5	8	2	54	0.62962962962963	0.0925925925925926	0.0925925925925926	0.148148148148148	0.037037037037037	2
N0.HOG0011251	26	1	20	8	3	58	0.448275862068966	0.0172413793103448	0.344827586206897	0.137931034482759	0.0517241379310345	1
N0.HOG0011252	37	3	4	4	3	51	0.725490196078431	0.0588235294117647	0.0784313725490196	0.0784313725490196	0.0588235294117647	2
N0.HOG0011255	33	0	10	11	3	57	0.578947368421053	0	0.175438596491228	0.192982456140351	0.0526315789473684	2
N0.HOG0011256	32	2	12	9	2	57	0.56140350877193	0.0350877192982456	0.210526315789474	0.157894736842105	0.0350877192982456	2
N0.HOG0011257	5	4	29	20	2	60	0.0833333333333333	0.0666666666666667	0.483333333333333	0.333333333333333	0.0333333333333333	1
N0.HOG0011261	9	5	26	10	3	53	0.169811320754717	0.0943396226415094	0.490566037735849	0.188679245283019	0.0566037735849057	1
N0.HOG0011262	21	0	19	22	1	63	0.333333333333333	0	0.301587301587302	0.349206349206349	0.0158730158730159	1
N0.HOG0011263	2	2	31	21	3	59	0.0338983050847458	0.0338983050847458	0.525423728813559	0.355932203389831	0.0508474576271186	1
N0.HOG0011265	28	1	11	5	3	48	0.583333333333333	0.0208333333333333	0.229166666666667	0.104166666666667	0.0625	2
N0.HOG0011267	36	2	13	6	2	59	0.610169491525424	0.0338983050847458	0.220338983050847	0.101694915254237	0.0338983050847458	2
N0.HOG0011268	2	3	36	8	4	53	0.0377358490566038	0.0566037735849057	0.679245283018868	0.150943396226415	0.0754716981132075	3
N0.HOG0011269	39	4	5	8	1	57	0.684210526315789	0.0701754385964912	0.087719298245614	0.140350877192982	0.0175438596491228	2
N0.HOG0011270	8	1	20	24	1	54	0.148148148148148	0.0185185185185185	0.37037037037037	0.444444444444444	0.0185185185185185	1
N0.HOG0011271	33	5	7	13	0	58	0.568965517241379	0.0862068965517241	0.120689655172414	0.224137931034483	0	2
N0.HOG0011273	0	3	36	2	9	50	0	0.06	0.72	0.04	0.18	3
N0.HOG0011276	1	6	35	9	0	51	0.0196078431372549	0.117647058823529	0.686274509803922	0.176470588235294	0	3
N0.HOG0011277	27	4	18	14	2	65	0.415384615384615	0.0615384615384615	0.276923076923077	0.215384615384615	0.0307692307692308	1
N0.HOG0011278	14	4	17	24	2	61	0.229508196721311	0.0655737704918033	0.278688524590164	0.39344262295082	0.0327868852459016	1
N0.HOG0011280	6	2	16	29	3	56	0.107142857142857	0.0357142857142857	0.285714285714286	0.517857142857143	0.0535714285714286	1
N0.HOG0011281	19	0	24	8	1	52	0.365384615384615	0	0.461538461538462	0.153846153846154	0.0192307692307692	1
N0.HOG0011282	3	1	15	19	3	41	0.0731707317073171	0.024390243902439	0.365853658536585	0.463414634146341	0.0731707317073171	1
N0.HOG0011284	1	5	40	4	1	51	0.0196078431372549	0.0980392156862745	0.784313725490196	0.0784313725490196	0.0196078431372549	3
N0.HOG0011285	13	0	23	16	1	53	0.245283018867925	0	0.433962264150943	0.30188679245283	0.0188679245283019	1
N0.HOG0011289	32	1	12	18	2	65	0.492307692307692	0.0153846153846154	0.184615384615385	0.276923076923077	0.0307692307692308	1
N0.HOG0011290	19	3	6	23	2	53	0.358490566037736	0.0566037735849057	0.113207547169811	0.433962264150943	0.0377358490566038	1
N0.HOG0011292	3	3	34	15	5	60	0.05	0.05	0.566666666666667	0.25	0.0833333333333333	1
N0.HOG0011293	14	3	13	27	2	59	0.23728813559322	0.0508474576271186	0.220338983050847	0.457627118644068	0.0338983050847458	1
N0.HOG0011294	21	1	28	7	2	59	0.355932203389831	0.0169491525423729	0.474576271186441	0.11864406779661	0.0338983050847458	1
N0.HOG0011298	16	0	12	31	3	62	0.258064516129032	0	0.193548387096774	0.5	0.0483870967741935	1
N0.HOG0011299	20	3	21	15	4	63	0.317460317460317	0.0476190476190476	0.333333333333333	0.238095238095238	0.0634920634920635	1
N0.HOG0011300	41	2	3	4	0	50	0.82	0.04	0.06	0.08	0	2
N0.HOG0011301	33	5	16	7	1	62	0.532258064516129	0.0806451612903226	0.258064516129032	0.112903225806452	0.0161290322580645	2
N0.HOG0011302	2	2	37	6	6	53	0.0377358490566038	0.0377358490566038	0.69811320754717	0.113207547169811	0.113207547169811	3
N0.HOG0011303	26	2	12	22	2	64	0.40625	0.03125	0.1875	0.34375	0.03125	1
N0.HOG0011304	14	2	20	27	1	64	0.21875	0.03125	0.3125	0.421875	0.015625	1
N0.HOG0011305	4	5	28	12	7	56	0.0714285714285714	0.0892857142857143	0.5	0.214285714285714	0.125	1
N0.HOG0011306	34	5	10	6	1	56	0.607142857142857	0.0892857142857143	0.178571428571429	0.107142857142857	0.0178571428571429	2
N0.HOG0011307	13	1	26	11	1	52	0.25	0.0192307692307692	0.5	0.211538461538462	0.0192307692307692	1
N0.HOG0011308	17	1	22	16	0	56	0.303571428571429	0.0178571428571429	0.392857142857143	0.285714285714286	0	1
N0.HOG0011309	2	5	34	4	5	50	0.04	0.1	0.68	0.08	0.1	3
N0.HOG0011310	29	2	14	13	2	60	0.483333333333333	0.0333333333333333	0.233333333333333	0.216666666666667	0.0333333333333333	1
N0.HOG0011311	14	4	27	9	1	55	0.254545454545455	0.0727272727272727	0.490909090909091	0.163636363636364	0.0181818181818182	1
N0.HOG0011312	4	1	37	6	2	50	0.08	0.02	0.74	0.12	0.04	3
N0.HOG0011313	31	3	10	17	1	62	0.5	0.0483870967741935	0.161290322580645	0.274193548387097	0.0161290322580645	1
N0.HOG0011320	34	3	9	9	2	57	0.596491228070175	0.0526315789473684	0.157894736842105	0.157894736842105	0.0350877192982456	2
N0.HOG0011321	5	2	37	8	1	53	0.0943396226415094	0.0377358490566038	0.69811320754717	0.150943396226415	0.0188679245283019	3
N0.HOG0011322	38	4	14	5	2	63	0.603174603174603	0.0634920634920635	0.222222222222222	0.0793650793650794	0.0317460317460317	2
N0.HOG0011323	35	2	10	11	1	59	0.593220338983051	0.0338983050847458	0.169491525423729	0.186440677966102	0.0169491525423729	2
N0.HOG0011324	20	0	9	22	1	52	0.384615384615385	0	0.173076923076923	0.423076923076923	0.0192307692307692	1
N0.HOG0011330	24	2	10	21	3	60	0.4	0.0333333333333333	0.166666666666667	0.35	0.05	1
N0.HOG0011334	1	4	38	4	3	50	0.02	0.08	0.76	0.08	0.06	3
N0.HOG0011335	5	1	20	28	3	57	0.087719298245614	0.0175438596491228	0.350877192982456	0.491228070175439	0.0526315789473684	1
N0.HOG0011336	2	3	22	27	3	57	0.0350877192982456	0.0526315789473684	0.385964912280702	0.473684210526316	0.0526315789473684	1
N0.HOG0011337	7	1	24	26	1	59	0.11864406779661	0.0169491525423729	0.406779661016949	0.440677966101695	0.0169491525423729	1
N0.HOG0011338	35	0	5	14	5	59	0.593220338983051	0	0.0847457627118644	0.23728813559322	0.0847457627118644	1
N0.HOG0011341	23	0	9	17	3	52	0.442307692307692	0	0.173076923076923	0.326923076923077	0.0576923076923077	1
N0.HOG0011342	2	3	34	8	4	51	0.0392156862745098	0.0588235294117647	0.666666666666667	0.156862745098039	0.0784313725490196	3
N0.HOG0011343	4	3	26	19	3	55	0.0727272727272727	0.0545454545454545	0.472727272727273	0.345454545454545	0.0545454545454545	1
N0.HOG0011344	16	2	17	27	1	63	0.253968253968254	0.0317460317460317	0.26984126984127	0.428571428571429	0.0158730158730159	1
N0.HOG0011345	11	2	9	30	0	52	0.211538461538462	0.0384615384615385	0.173076923076923	0.576923076923077	0	1
N0.HOG0011346	32	2	11	13	4	62	0.516129032258065	0.032258064516129	0.17741935483871	0.209677419354839	0.0645161290322581	2
N0.HOG0011348	25	3	11	21	2	62	0.403225806451613	0.0483870967741935	0.17741935483871	0.338709677419355	0.032258064516129	1
N0.HOG0011349	27	1	7	15	4	54	0.5	0.0185185185185185	0.12962962962963	0.277777777777778	0.0740740740740741	2
N0.HOG0011350	0	0	40	2	3	45	0	0	0.888888888888889	0.0444444444444444	0.0666666666666667	3
N0.HOG0011354	37	4	7	8	4	60	0.616666666666667	0.0666666666666667	0.116666666666667	0.133333333333333	0.0666666666666667	2
N0.HOG0011355	1	1	40	6	2	50	0.02	0.02	0.8	0.12	0.04	3
N0.HOG0011356	17	1	12	25	2	57	0.298245614035088	0.0175438596491228	0.210526315789474	0.43859649122807	0.0350877192982456	1
N0.HOG0011357	1	2	39	3	4	49	0.0204081632653061	0.0408163265306122	0.795918367346939	0.0612244897959184	0.0816326530612245	3
N0.HOG0011361	8	5	33	6	2	54	0.148148148148148	0.0925925925925926	0.611111111111111	0.111111111111111	0.037037037037037	3
N0.HOG0011362	2	3	36	7	4	52	0.0384615384615385	0.0576923076923077	0.692307692307692	0.134615384615385	0.0769230769230769	3
N0.HOG0011364	0	6	35	1	4	46	0	0.130434782608696	0.760869565217391	0.0217391304347826	0.0869565217391304	3
N0.HOG0011365	10	1	22	31	3	67	0.149253731343284	0.0149253731343284	0.328358208955224	0.462686567164179	0.0447761194029851	1
N0.HOG0011366	6	4	20	25	4	59	0.101694915254237	0.0677966101694915	0.338983050847458	0.423728813559322	0.0677966101694915	1
N0.HOG0011375	39	2	8	5	0	54	0.722222222222222	0.037037037037037	0.148148148148148	0.0925925925925926	0	2
N0.HOG0011376	9	1	33	6	1	50	0.18	0.02	0.66	0.12	0.02	3
N0.HOG0011377	38	1	8	8	3	58	0.655172413793103	0.0172413793103448	0.137931034482759	0.137931034482759	0.0517241379310345	2
N0.HOG0011378	12	5	14	27	5	63	0.19047619047619	0.0793650793650794	0.222222222222222	0.428571428571429	0.0793650793650794	1
N0.HOG0011379	33	1	23	4	2	63	0.523809523809524	0.0158730158730159	0.365079365079365	0.0634920634920635	0.0317460317460317	1
N0.HOG0011380	23	1	8	25	2	59	0.389830508474576	0.0169491525423729	0.135593220338983	0.423728813559322	0.0338983050847458	1
N0.HOG0011382	40	8	6	4	1	59	0.677966101694915	0.135593220338983	0.101694915254237	0.0677966101694915	0.0169491525423729	2
N0.HOG0011383	2	2	36	11	3	54	0.037037037037037	0.037037037037037	0.666666666666667	0.203703703703704	0.0555555555555556	3
N0.HOG0011384	21	2	14	17	0	54	0.388888888888889	0.037037037037037	0.259259259259259	0.314814814814815	0	1
N0.HOG0011385	20	1	11	22	4	58	0.344827586206897	0.0172413793103448	0.189655172413793	0.379310344827586	0.0689655172413793	1
N0.HOG0011390	26	3	8	18	3	58	0.448275862068966	0.0517241379310345	0.137931034482759	0.310344827586207	0.0517241379310345	1
N0.HOG0011391	28	3	15	12	4	62	0.451612903225806	0.0483870967741935	0.241935483870968	0.193548387096774	0.0645161290322581	1
N0.HOG0011398	23	4	7	19	2	55	0.418181818181818	0.0727272727272727	0.127272727272727	0.345454545454545	0.0363636363636364	1
N0.HOG0011399	41	0	1	6	2	50	0.82	0	0.02	0.12	0.04	2
N0.HOG0011400	39	1	9	10	3	62	0.629032258064516	0.0161290322580645	0.145161290322581	0.161290322580645	0.0483870967741935	2
N0.HOG0011401	5	4	25	19	3	56	0.0892857142857143	0.0714285714285714	0.446428571428571	0.339285714285714	0.0535714285714286	1
N0.HOG0011402	4	4	36	5	2	51	0.0784313725490196	0.0784313725490196	0.705882352941177	0.0980392156862745	0.0392156862745098	3
N0.HOG0011404	8	2	13	33	1	57	0.140350877192982	0.0350877192982456	0.228070175438596	0.578947368421053	0.0175438596491228	1
N0.HOG0011405	31	3	9	19	3	65	0.476923076923077	0.0461538461538462	0.138461538461538	0.292307692307692	0.0461538461538462	1
N0.HOG0011406	0	3	42	4	2	51	0	0.0588235294117647	0.823529411764706	0.0784313725490196	0.0392156862745098	3
N0.HOG0011411	13	3	19	26	4	65	0.2	0.0461538461538462	0.292307692307692	0.4	0.0615384615384615	1
N0.HOG0011412	35	4	5	10	2	56	0.625	0.0714285714285714	0.0892857142857143	0.178571428571429	0.0357142857142857	2
N0.HOG0011413	8	6	15	26	3	58	0.137931034482759	0.103448275862069	0.258620689655172	0.448275862068966	0.0517241379310345	1
N0.HOG0011414	5	0	36	16	2	59	0.0847457627118644	0	0.610169491525424	0.271186440677966	0.0338983050847458	1
N0.HOG0011415	29	2	17	17	2	67	0.432835820895522	0.0298507462686567	0.253731343283582	0.253731343283582	0.0298507462686567	1
N0.HOG0011416	31	2	18	14	1	66	0.46969696969697	0.0303030303030303	0.272727272727273	0.212121212121212	0.0151515151515152	1
N0.HOG0011417	2	3	39	2	3	49	0.0408163265306122	0.0612244897959184	0.795918367346939	0.0408163265306122	0.0612244897959184	3
N0.HOG0011418	1	4	35	10	2	52	0.0192307692307692	0.0769230769230769	0.673076923076923	0.192307692307692	0.0384615384615385	3
N0.HOG0011419	12	2	19	18	1	52	0.230769230769231	0.0384615384615385	0.365384615384615	0.346153846153846	0.0192307692307692	1
N0.HOG0011420	5	0	32	18	2	57	0.087719298245614	0	0.56140350877193	0.315789473684211	0.0350877192982456	1
N0.HOG0011434	24	3	8	24	3	62	0.387096774193548	0.0483870967741935	0.129032258064516	0.387096774193548	0.0483870967741935	1
N0.HOG0011435	37	3	8	6	2	56	0.660714285714286	0.0535714285714286	0.142857142857143	0.107142857142857	0.0357142857142857	2
N0.HOG0011437	4	0	27	12	1	44	0.0909090909090909	0	0.613636363636364	0.272727272727273	0.0227272727272727	1
N0.HOG0011438	13	4	26	5	2	50	0.26	0.08	0.52	0.1	0.04	1
N0.HOG0011439	35	5	6	14	1	61	0.573770491803279	0.0819672131147541	0.0983606557377049	0.229508196721311	0.0163934426229508	1
N0.HOG0011440	12	2	22	18	3	57	0.210526315789474	0.0350877192982456	0.385964912280702	0.315789473684211	0.0526315789473684	1
N0.HOG0011441	24	3	16	14	2	59	0.406779661016949	0.0508474576271186	0.271186440677966	0.23728813559322	0.0338983050847458	1
N0.HOG0011445	0	3	39	2	4	48	0	0.0625	0.8125	0.0416666666666667	0.0833333333333333	3
N0.HOG0011450	7	1	18	29	1	56	0.125	0.0178571428571429	0.321428571428571	0.517857142857143	0.0178571428571429	1
N0.HOG0011451	28	0	12	16	2	58	0.482758620689655	0	0.206896551724138	0.275862068965517	0.0344827586206897	1
N0.HOG0011452	33	3	4	12	1	53	0.622641509433962	0.0566037735849057	0.0754716981132075	0.226415094339623	0.0188679245283019	2
N0.HOG0011461	21	0	11	23	3	58	0.362068965517241	0	0.189655172413793	0.396551724137931	0.0517241379310345	1
N0.HOG0011463	17	2	13	20	2	54	0.314814814814815	0.037037037037037	0.240740740740741	0.37037037037037	0.037037037037037	1
N0.HOG0011464	30	2	13	15	3	63	0.476190476190476	0.0317460317460317	0.206349206349206	0.238095238095238	0.0476190476190476	1
N0.HOG0011465	22	8	9	15	5	59	0.372881355932203	0.135593220338983	0.152542372881356	0.254237288135593	0.0847457627118644	1
N0.HOG0011470	3	2	31	18	0	54	0.0555555555555556	0.037037037037037	0.574074074074074	0.333333333333333	0	1
N0.HOG0011471	9	0	18	26	1	54	0.166666666666667	0	0.333333333333333	0.481481481481481	0.0185185185185185	1
N0.HOG0011472	14	1	32	8	4	59	0.23728813559322	0.0169491525423729	0.542372881355932	0.135593220338983	0.0677966101694915	1
N0.HOG0011473	27	4	7	18	1	57	0.473684210526316	0.0701754385964912	0.12280701754386	0.315789473684211	0.0175438596491228	1
N0.HOG0011484	3	0	31	15	5	54	0.0555555555555556	0	0.574074074074074	0.277777777777778	0.0925925925925926	1
N0.HOG0011485	37	1	5	9	0	52	0.711538461538462	0.0192307692307692	0.0961538461538462	0.173076923076923	0	2
